,date,time,ticket_number,article,quantity,unit_price_euro,retour,day,subtotal,time_slot
46984,2021-06-01,17:09:00,177781,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
46985,2021-06-01,17:10:00,177782,BAGUETTE,1,0.9,False,Tuesday,0.9,early evening
46986,2021-06-01,17:10:00,177782,BANETTE,1,1.05,False,Tuesday,1.05,early evening
46987,2021-06-01,17:21:00,177783,TRADITIONAL BAGUETTE,2,1.2,False,Tuesday,2.4,early evening
46988,2021-06-01,17:27:00,177784,TRADITIONAL BAGUETTE,2,1.2,False,Tuesday,2.4,early evening
46989,2021-06-01,17:32:00,177785,TRADITIONAL BAGUETTE,3,1.2,False,Tuesday,3.5999999999999996,early evening
46990,2021-06-01,17:45:00,177786,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
46991,2021-06-01,17:49:00,177787,DIVERS SANDWICHS,1,2.5,False,Tuesday,2.5,early evening
46992,2021-06-01,17:49:00,177787,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
46993,2021-06-01,17:53:00,177788,TRADITIONAL BAGUETTE,2,1.2,False,Tuesday,2.4,early evening
46994,2021-06-01,17:54:00,177789,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
46995,2021-06-01,17:54:00,177789,PAIN CHOCO AMANDES,1,1.5,False,Tuesday,1.5,early evening
46996,2021-06-01,17:54:00,177790,CAFE OU EAU,1,1.0,False,Tuesday,1.0,early evening
46997,2021-06-01,17:54:00,177790,BOISSON 33CL,1,1.5,False,Tuesday,1.5,early evening
46998,2021-06-01,17:58:00,177791,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
46999,2021-06-01,18:13:00,177792,TRADITIONAL BAGUETTE,3,1.2,False,Tuesday,3.5999999999999996,early evening
47000,2021-06-01,18:18:00,177793,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47001,2021-06-01,18:21:00,177794,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47002,2021-06-01,18:23:00,177795,TRADITIONAL BAGUETTE,2,1.2,False,Tuesday,2.4,early evening
47003,2021-06-01,18:27:00,177796,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47004,2021-06-01,18:36:00,177797,COUPE,1,0.15,False,Tuesday,0.15,early evening
47005,2021-06-01,18:36:00,177797,CAMPAGNE,1,1.8,False,Tuesday,1.8,early evening
47006,2021-06-01,18:36:00,177797,TRADITIONAL BAGUETTE,4,1.2,False,Tuesday,4.8,early evening
47007,2021-06-01,18:37:00,177798,BANETTINE,1,0.6,False,Tuesday,0.6,early evening
47008,2021-06-01,18:37:00,177798,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47009,2021-06-01,18:38:00,177799,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47010,2021-06-01,18:38:00,177800,NANTAIS,1,2.5,False,Tuesday,2.5,early evening
47011,2021-06-01,18:38:00,177800,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47012,2021-06-01,18:41:00,177801,BAGUETTE,1,0.9,False,Tuesday,0.9,early evening
47013,2021-06-01,18:42:00,177802,COUPE,1,0.15,False,Tuesday,0.15,early evening
47014,2021-06-01,18:42:00,177802,COMPLET,1,1.5,False,Tuesday,1.5,early evening
47015,2021-06-01,18:51:00,177803,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47016,2021-06-01,18:52:00,177804,TRADITIONAL BAGUETTE,3,1.2,False,Tuesday,3.5999999999999996,early evening
47017,2021-06-01,18:53:00,177805,TRADITIONAL BAGUETTE,1,1.2,False,Tuesday,1.2,early evening
47018,2021-06-01,18:56:00,177806,TRADITIONAL BAGUETTE,2,1.2,False,Tuesday,2.4,early evening
47019,2021-06-02,07:38:00,177808,PAIN AU CHOCOLAT,2,1.2,False,Wednesday,2.4,morning
47020,2021-06-02,07:38:00,177808,BOISSON 33CL,2,1.5,False,Wednesday,3.0,morning
47021,2021-06-02,07:38:00,177808,PAIN CHOCO AMANDES,2,1.5,False,Wednesday,3.0,morning
47022,2021-06-02,07:50:00,177809,GRAND FAR BRETON,1,7.0,False,Wednesday,7.0,morning
47023,2021-06-02,07:50:00,177809,PAIN AU CHOCOLAT,3,1.2,False,Wednesday,3.5999999999999996,morning
47024,2021-06-02,07:50:00,177809,PAIN,1,1.15,False,Wednesday,1.15,morning
47025,2021-06-02,07:50:00,177809,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,morning
47026,2021-06-02,07:52:00,177810,PAIN AU CHOCOLAT,2,1.2,False,Wednesday,2.4,morning
47027,2021-06-02,07:52:00,177810,CROISSANT,4,1.1,False,Wednesday,4.4,morning
47028,2021-06-02,07:52:00,177810,PAIN AUX RAISINS,4,1.4,False,Wednesday,5.6,morning
47029,2021-06-02,07:52:00,177810,CEREAL BAGUETTE,3,1.25,False,Wednesday,3.75,morning
47030,2021-06-02,07:53:00,177811,PAIN AU CHOCOLAT,2,1.2,False,Wednesday,2.4,morning
47031,2021-06-02,07:53:00,177811,CROISSANT,2,1.1,False,Wednesday,2.2,morning
47032,2021-06-02,07:53:00,177811,TARTELETTE,2,2.0,False,Wednesday,4.0,morning
47033,2021-06-02,08:04:00,177812,BANETTE,1,1.05,False,Wednesday,1.05,morning
47034,2021-06-02,08:05:00,177813,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,morning
47035,2021-06-02,08:09:00,177814,DIVERS BOISSONS,1,2.0,False,Wednesday,2.0,morning
47036,2021-06-02,08:09:00,177814,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,morning
47037,2021-06-02,08:19:00,177815,FICELLE,2,0.6,False,Wednesday,1.2,morning
47038,2021-06-02,08:19:00,177815,CROISSANT,2,1.1,False,Wednesday,2.2,morning
47039,2021-06-02,08:19:00,177815,BAGUETTE,1,0.9,False,Wednesday,0.9,morning
47040,2021-06-02,08:21:00,177816,SEIGLE,1,1.8,False,Wednesday,1.8,morning
47041,2021-06-02,08:32:00,177817,BOULE 200G,1,1.1,False,Wednesday,1.1,morning
47042,2021-06-02,08:32:00,177817,BAGUETTE,1,0.9,False,Wednesday,0.9,morning
47043,2021-06-02,08:32:00,177817,COUPE,1,0.15,False,Wednesday,0.15,morning
47044,2021-06-02,08:36:00,177818,BOISSON 33CL,2,1.5,False,Wednesday,3.0,morning
47045,2021-06-02,08:36:00,177818,PAIN AU CHOCOLAT,2,1.2,False,Wednesday,2.4,morning
47046,2021-06-02,08:38:00,177819,BANETTINE,1,0.6,False,Wednesday,0.6,morning
47047,2021-06-02,08:38:00,177819,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,morning
47048,2021-06-02,08:38:00,177820,FICELLE,1,0.6,False,Wednesday,0.6,morning
47049,2021-06-02,08:38:00,177820,BANETTE,1,1.05,False,Wednesday,1.05,morning
47050,2021-06-02,08:40:00,177821,BANETTINE,1,0.6,False,Wednesday,0.6,morning
47051,2021-06-02,08:42:00,177822,CHAUSSON AUX POMMES,1,1.4,False,Wednesday,1.4,morning
47052,2021-06-02,08:42:00,177822,PAIN AUX RAISINS,1,1.4,False,Wednesday,1.4,morning
47053,2021-06-02,08:48:00,177823,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,morning
47054,2021-06-02,08:52:00,177824,ECLAIR,2,2.0,False,Wednesday,4.0,morning
47055,2021-06-02,08:53:00,177825,SAND JB EMMENTAL,1,3.5,False,Wednesday,3.5,morning
47056,2021-06-02,09:05:00,177826,PAIN,2,1.15,False,Wednesday,2.3,morning
47057,2021-06-02,09:06:00,177827,PAIN AU CHOCOLAT,2,1.2,False,Wednesday,2.4,morning
47058,2021-06-02,09:08:00,177828,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,morning
47059,2021-06-02,09:09:00,177829,CAMPAGNE,1,1.8,False,Wednesday,1.8,morning
47060,2021-06-02,09:17:00,177830,TRADITIONAL BAGUETTE,2,1.2,False,Wednesday,2.4,morning
47061,2021-06-02,09:17:00,177830,FICELLE,1,0.6,False,Wednesday,0.6,morning
47062,2021-06-02,09:20:00,177831,SANDWICH COMPLET,1,4.5,False,Wednesday,4.5,morning
47063,2021-06-02,09:21:00,177832,TRADITIONAL BAGUETTE,4,1.2,False,Wednesday,4.8,morning
47064,2021-06-02,09:22:00,177833,PAIN CHOCO AMANDES,1,1.5,False,Wednesday,1.5,morning
47065,2021-06-02,09:24:00,177834,CROISSANT,2,1.1,False,Wednesday,2.2,morning
47066,2021-06-02,09:25:00,177835,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,morning
47067,2021-06-02,09:26:00,177836,TRADITIONAL BAGUETTE,4,1.2,False,Wednesday,4.8,morning
47068,2021-06-02,09:28:00,177837,COUPE,1,0.15,False,Wednesday,0.15,morning
47069,2021-06-02,09:28:00,177837,BAGUETTE,1,0.9,False,Wednesday,0.9,morning
47070,2021-06-02,09:28:00,177837,BOULE 400G,1,1.5,False,Wednesday,1.5,morning
47071,2021-06-02,09:34:00,177838,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,morning
47072,2021-06-02,09:40:00,177839,BANETTE,1,1.05,False,Wednesday,1.05,morning
47073,2021-06-02,09:42:00,177840,BANETTE,6,1.05,False,Wednesday,6.300000000000001,morning
47074,2021-06-02,09:44:00,177841,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,morning
47075,2021-06-02,09:47:00,177842,PAIN AU CHOCOLAT,4,1.2,False,Wednesday,4.8,morning
47076,2021-06-02,09:47:00,177842,BANETTE,2,1.05,False,Wednesday,2.1,morning
47077,2021-06-02,09:59:00,177843,BANETTE,1,1.05,False,Wednesday,1.05,morning
47078,2021-06-02,10:00:00,177844,CROISSANT AMANDES,1,1.4,False,Wednesday,1.4,late morning - noon
47079,2021-06-02,10:00:00,177844,CROISSANT,1,1.1,False,Wednesday,1.1,late morning - noon
47080,2021-06-02,10:00:00,177844,CHAUSSON AUX POMMES,1,1.4,False,Wednesday,1.4,late morning - noon
47081,2021-06-02,10:01:00,177845,TRADITIONAL BAGUETTE,2,1.2,False,Wednesday,2.4,late morning - noon
47082,2021-06-02,10:05:00,177846,SPECIAL BREAD,1,2.4,False,Wednesday,2.4,late morning - noon
47083,2021-06-02,10:05:00,177846,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47084,2021-06-02,10:05:00,177846,SAVARIN,1,2.0,False,Wednesday,2.0,late morning - noon
47085,2021-06-02,10:05:00,177846,FLAN,1,2.0,False,Wednesday,2.0,late morning - noon
47086,2021-06-02,10:05:00,177846,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47087,2021-06-02,10:06:00,177847,PAIN,2,1.15,False,Wednesday,2.3,late morning - noon
47088,2021-06-02,10:12:00,177848,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47089,2021-06-02,10:13:00,177849,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47090,2021-06-02,10:17:00,177850,COOKIE,2,1.0,False,Wednesday,2.0,late morning - noon
47091,2021-06-02,10:17:00,177850,SPECIAL BREAD,1,2.4,False,Wednesday,2.4,late morning - noon
47092,2021-06-02,10:17:00,177850,FINANCIER X5,1,3.0,False,Wednesday,3.0,late morning - noon
47093,2021-06-02,10:17:00,177850,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47094,2021-06-02,10:18:00,177851,BAGUETTE,2,0.9,False,Wednesday,1.8,late morning - noon
47095,2021-06-02,10:19:00,177852,TRADITIONAL BAGUETTE,3,1.2,False,Wednesday,3.5999999999999996,late morning - noon
47096,2021-06-02,10:23:00,177853,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47097,2021-06-02,10:27:00,177854,SANDWICH COMPLET,1,4.5,False,Wednesday,4.5,late morning - noon
47098,2021-06-02,10:30:00,177855,PARIS BREST,1,2.0,False,Wednesday,2.0,late morning - noon
47099,2021-06-02,10:30:00,177855,CROISSANT,1,1.1,False,Wednesday,1.1,late morning - noon
47100,2021-06-02,10:30:00,177855,CAFE OU EAU,1,1.0,False,Wednesday,1.0,late morning - noon
47101,2021-06-02,10:31:00,177856,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47102,2021-06-02,10:33:00,177857,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47103,2021-06-02,10:35:00,177858,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47104,2021-06-02,10:36:00,177859,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47105,2021-06-02,10:36:00,177859,SPECIAL BREAD,1,2.4,False,Wednesday,2.4,late morning - noon
47106,2021-06-02,10:36:00,177859,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47107,2021-06-02,10:39:00,177860,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47108,2021-06-02,10:39:00,177861,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47109,2021-06-02,10:39:00,177861,MOISSON,1,2.0,False,Wednesday,2.0,late morning - noon
47110,2021-06-02,10:41:00,177862,TRADITIONAL BAGUETTE,2,1.2,False,Wednesday,2.4,late morning - noon
47111,2021-06-02,10:41:00,177862,COMPLET,1,1.5,False,Wednesday,1.5,late morning - noon
47112,2021-06-02,10:42:00,177863,TRADITIONAL BAGUETTE,2,1.2,False,Wednesday,2.4,late morning - noon
47113,2021-06-02,10:44:00,177864,NANTAIS,1,2.5,False,Wednesday,2.5,late morning - noon
47114,2021-06-02,10:44:00,177864,BOULE POLKA,1,1.6,False,Wednesday,1.6,late morning - noon
47115,2021-06-02,10:44:00,177864,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47116,2021-06-02,10:48:00,177865,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47117,2021-06-02,10:49:00,177866,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47118,2021-06-02,10:50:00,177867,TRADITIONAL BAGUETTE,2,1.2,False,Wednesday,2.4,late morning - noon
47119,2021-06-02,10:52:00,177868,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47120,2021-06-02,10:55:00,177869,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47121,2021-06-02,10:56:00,177870,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47122,2021-06-02,11:01:00,177871,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47123,2021-06-02,11:01:00,177872,COOKIE,1,1.0,False,Wednesday,1.0,late morning - noon
47124,2021-06-02,11:01:00,177872,BAGUETTE,2,0.9,False,Wednesday,1.8,late morning - noon
47125,2021-06-02,11:02:00,177873,SPECIAL BREAD,1,2.4,False,Wednesday,2.4,late morning - noon
47126,2021-06-02,11:02:00,177873,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47127,2021-06-02,11:03:00,177874,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47128,2021-06-02,11:03:00,177874,COMPLET,1,1.5,False,Wednesday,1.5,late morning - noon
47129,2021-06-02,11:03:00,177874,DEMI BAGUETTE,1,0.45,False,Wednesday,0.45,late morning - noon
47130,2021-06-02,11:04:00,177875,BANETTE,2,1.05,False,Wednesday,2.1,late morning - noon
47131,2021-06-02,11:05:00,177876,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47132,2021-06-02,11:05:00,177876,BOULE 400G,1,1.5,False,Wednesday,1.5,late morning - noon
47133,2021-06-02,11:05:00,177876,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47134,2021-06-02,11:07:00,177877,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47135,2021-06-02,11:08:00,177878,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47136,2021-06-02,11:09:00,177879,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47137,2021-06-02,11:15:00,177880,BANETTINE,1,0.6,False,Wednesday,0.6,late morning - noon
47138,2021-06-02,11:16:00,177881,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47139,2021-06-02,11:16:00,177881,DIVERS SANDWICHS,1,2.5,False,Wednesday,2.5,late morning - noon
47140,2021-06-02,11:17:00,177882,MOISSON,1,2.0,False,Wednesday,2.0,late morning - noon
47141,2021-06-02,11:23:00,177883,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47142,2021-06-02,11:27:00,177884,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47143,2021-06-02,11:28:00,177885,SAND JB EMMENTAL,1,3.5,False,Wednesday,3.5,late morning - noon
47144,2021-06-02,11:28:00,177885,SANDWICH COMPLET,1,4.5,False,Wednesday,4.5,late morning - noon
47145,2021-06-02,11:33:00,177886,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47146,2021-06-02,11:34:00,177887,BRIOCHE,1,5.0,False,Wednesday,5.0,late morning - noon
47147,2021-06-02,11:34:00,177887,BANETTE,2,1.05,False,Wednesday,2.1,late morning - noon
47148,2021-06-02,11:40:00,177888,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47149,2021-06-02,11:40:00,177888,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47150,2021-06-02,11:41:00,177889,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47151,2021-06-02,11:41:00,177889,BANETTINE,1,0.6,False,Wednesday,0.6,late morning - noon
47152,2021-06-02,11:45:00,177890,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47153,2021-06-02,11:45:00,177891,BAGUETTE,2,0.9,False,Wednesday,1.8,late morning - noon
47154,2021-06-02,11:45:00,177891,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47155,2021-06-02,11:48:00,177892,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47156,2021-06-02,11:54:00,177893,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47157,2021-06-02,11:55:00,177894,MOISSON,1,2.0,False,Wednesday,2.0,late morning - noon
47158,2021-06-02,11:55:00,177894,FICELLE,1,0.6,False,Wednesday,0.6,late morning - noon
47159,2021-06-02,11:55:00,177894,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47160,2021-06-02,11:57:00,177895,PARIS BREST,1,2.0,False,Wednesday,2.0,late morning - noon
47161,2021-06-02,11:57:00,177895,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47162,2021-06-02,11:57:00,177895,ECLAIR,1,2.0,False,Wednesday,2.0,late morning - noon
47163,2021-06-02,11:59:00,177896,DIVERS BOULANGERIE,1,1.0,False,Wednesday,1.0,late morning - noon
47164,2021-06-02,12:00:00,177897,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47165,2021-06-02,12:00:00,177897,DEMI BAGUETTE,1,0.45,False,Wednesday,0.45,late morning - noon
47166,2021-06-02,12:00:00,177898,MOISSON,1,2.0,False,Wednesday,2.0,late morning - noon
47167,2021-06-02,12:01:00,177899,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47168,2021-06-02,12:02:00,177900,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47169,2021-06-02,12:02:00,177901,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47170,2021-06-02,12:03:00,177902,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47171,2021-06-02,12:04:00,177903,CROISSANT,2,1.1,False,Wednesday,2.2,late morning - noon
47172,2021-06-02,12:04:00,177903,FORMULE SANDWICH,2,6.5,False,Wednesday,13.0,late morning - noon
47173,2021-06-02,12:05:00,177904,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47174,2021-06-02,12:06:00,177905,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47175,2021-06-02,12:06:00,177906,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47176,2021-06-02,12:07:00,177907,SAND JB EMMENTAL,1,3.5,False,Wednesday,3.5,late morning - noon
47177,2021-06-02,12:07:00,177908,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47178,2021-06-02,12:09:00,177909,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47179,2021-06-02,12:11:00,177910,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47180,2021-06-02,12:11:00,177910,PAIN BANETTE,1,1.4,False,Wednesday,1.4,late morning - noon
47181,2021-06-02,12:14:00,177911,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47182,2021-06-02,12:20:00,177912,FORMULE SANDWICH,4,6.5,False,Wednesday,26.0,late morning - noon
47183,2021-06-02,12:21:00,177913,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47184,2021-06-02,12:21:00,177914,BANETTINE,1,0.6,False,Wednesday,0.6,late morning - noon
47185,2021-06-02,12:21:00,177914,FICELLE,1,0.6,False,Wednesday,0.6,late morning - noon
47186,2021-06-02,12:22:00,177915,COUPE,1,0.15,False,Wednesday,0.15,late morning - noon
47187,2021-06-02,12:22:00,177915,BOULE 200G,1,1.1,False,Wednesday,1.1,late morning - noon
47188,2021-06-02,12:23:00,177916,CROISSANT,6,1.1,False,Wednesday,6.6000000000000005,late morning - noon
47189,2021-06-02,12:23:00,177916,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47190,2021-06-02,12:24:00,177917,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47191,2021-06-02,12:24:00,177917,CEREAL BAGUETTE,1,1.25,False,Wednesday,1.25,late morning - noon
47192,2021-06-02,12:24:00,177918,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47193,2021-06-02,12:25:00,177919,DIVERS SANDWICHS,1,2.5,False,Wednesday,2.5,late morning - noon
47194,2021-06-02,12:25:00,177919,CAFE OU EAU,1,1.0,False,Wednesday,1.0,late morning - noon
47195,2021-06-02,12:25:00,177919,DIVERS VIENNOISERIE,1,11.0,False,Wednesday,11.0,late morning - noon
47196,2021-06-02,12:27:00,177920,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47197,2021-06-02,12:27:00,177920,BOISSON 33CL,1,1.5,False,Wednesday,1.5,late morning - noon
47198,2021-06-02,12:27:00,177921,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47199,2021-06-02,12:27:00,177921,DIVERS BOISSONS,1,4.0,False,Wednesday,4.0,late morning - noon
47200,2021-06-02,12:27:00,177921,CAFE OU EAU,1,1.0,False,Wednesday,1.0,late morning - noon
47201,2021-06-02,12:27:00,177922,NANTAIS,1,2.5,False,Wednesday,2.5,late morning - noon
47202,2021-06-02,12:28:00,177923,CAFE OU EAU,2,1.0,False,Wednesday,2.0,late morning - noon
47203,2021-06-02,12:28:00,177924,TRADITIONAL BAGUETTE,2,1.2,False,Wednesday,2.4,late morning - noon
47204,2021-06-02,12:28:00,177925,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47205,2021-06-02,12:29:00,177926,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47206,2021-06-02,12:29:00,177926,CROISSANT AMANDES,2,1.4,False,Wednesday,2.8,late morning - noon
47207,2021-06-02,12:29:00,177927,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47208,2021-06-02,12:30:00,177928,SAND JB EMMENTAL,1,3.5,False,Wednesday,3.5,late morning - noon
47209,2021-06-02,12:33:00,177929,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47210,2021-06-02,12:33:00,177929,DIVERS SANDWICHS,1,2.5,False,Wednesday,2.5,late morning - noon
47211,2021-06-02,12:33:00,177929,SANDWICH COMPLET,2,4.5,False,Wednesday,9.0,late morning - noon
47212,2021-06-02,12:36:00,177930,COOKIE,1,1.0,False,Wednesday,1.0,late morning - noon
47213,2021-06-02,12:36:00,177930,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47214,2021-06-02,12:36:00,177931,BAGUETTE,1,0.9,False,Wednesday,0.9,late morning - noon
47215,2021-06-02,12:37:00,177932,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47216,2021-06-02,12:41:00,177933,CEREAL BAGUETTE,1,1.25,False,Wednesday,1.25,late morning - noon
47217,2021-06-02,12:41:00,177933,SPECIAL BREAD,1,2.4,False,Wednesday,2.4,late morning - noon
47218,2021-06-02,12:44:00,177934,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47219,2021-06-02,12:46:00,177935,FORMULE SANDWICH,1,6.5,False,Wednesday,6.5,late morning - noon
47220,2021-06-02,12:47:00,177936,TRADITIONAL BAGUETTE,2,1.2,False,Wednesday,2.4,late morning - noon
47221,2021-06-02,12:47:00,177937,MILLES FEUILLES,2,2.0,False,Wednesday,4.0,late morning - noon
47222,2021-06-02,12:47:00,177937,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47223,2021-06-02,12:48:00,177938,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,late morning - noon
47224,2021-06-02,12:49:00,177939,BANETTE,1,1.05,False,Wednesday,1.05,late morning - noon
47225,2021-06-02,12:49:00,177939,BANETTINE,1,0.6,False,Wednesday,0.6,late morning - noon
47226,2021-06-02,13:04:00,177941,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,noon - afternoon
47227,2021-06-02,13:04:00,177941,COUPE,1,0.15,False,Wednesday,0.15,noon - afternoon
47228,2021-06-02,13:04:00,177941,COMPLET,1,1.5,False,Wednesday,1.5,noon - afternoon
47229,2021-06-02,13:15:00,177942,TRADITIONAL BAGUETTE,1,1.2,False,Wednesday,1.2,noon - afternoon
47230,2021-06-02,13:19:00,177943,SANDWICH COMPLET,1,4.5,False,Wednesday,4.5,noon - afternoon
